CIUDAD,AÑO,VS15
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2008,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
Bogotá,2009,NA
